name,price,conf,percent,publish_time
AAVE,10046500000,9500750,0.0009456775991638879,1722213521
INJ,2484495383,2964514,0.0011932056788209375,1722213521
LINK,1356550000,1391961,0.0010261037189930337,1722213521
BTC,6884077401129,4041059538,0.0005870154128913861,1722213522
ETH,329580979951,118940949,0.0003608853551490847,1722213522
BNB,58807092122,53916146,0.0009168306755951588,1722213522
ARB,72228611,74377,0.0010297442934351874,1722213522
CAKE,196050000,251288,0.0012817546544248916,1722213522
SOL,18800406497,15635053,0.0008316337735832947,1722213522
XRP,60186104,58288,0.0009684627534621613,1722213522
ADA,41374829,43219,0.001044572292975519,1722213522
AAVE,10046500000,9500750,0.0009456775991638879,1722213522
INJ,2484500000,2969131,0.0011950617830549406,1722213522
LINK,1356564456,1377505,0.0010154364533932622,1722213522
BTC,6884066065733,3968082313,0.0005764154897861933,1722213523
ETH,329587852595,126515540,0.00038385983889844156,1722213523
BNB,58805696852,55311416,0.0009405792118951625,1722213523
ARB,72228611,74377,0.0010297442934351874,1722213523
CAKE,196050000,251288,0.0012817546544248916,1722213523
SOL,18800180000,15861548,0.0008436912838068572,1722213523
XRP,60185700,63365,0.001052824840452134,1722213523
ADA,41374946,43336,0.0010473971373884089,1722213523
AAVE,10046500000,9500750,0.0009456775991638879,1722213523
INJ,2484500000,2969131,0.0011950617830549406,1722213523
LINK,1356563864,1378097,0.0010158732932311102,1722213523
BTC,6883923140254,3693077829,0.0005364786552314317,1722213524
ETH,329587196155,138180913,0.00041925449353625845,1722213524
BNB,58808264920,60250734,0.0010245283393747846,1722213524
ARB,72225000,69884,0.0009675874004845968,1722213524
CAKE,196049064,246927,0.0012595163422968445,1722213524
SOL,18799005699,16035053,0.0008529734634238115,1722213524
XRP,60184977,64911,0.001078524961470036,1722213524
ADA,41374993,44503,0.001075601390434072,1722213524
AAVE,10046472209,8677514,0.0008637374214031432,1722213524
INJ,2484711412,4428588,0.0017823349539153645,1722213524
LINK,1356497082,1444181,0.00106463996064829,1722213524
BTC,6884062487998,3734589453,0.000542497901422461,1722213525
ETH,329603582796,121794272,0.0003695174396067823,1722213525
BNB,58807092123,53916145,0.0009168306585748166,1722213525
ARB,72225425,78270,0.0010836904040370824,1722213525
CAKE,196049547,245976,0.001254662424698181,1722213525
SOL,18799005699,15034252,0.0007997365520666732,1722213525
XRP,60185267,64621,0.0010737013096577275,1722213525
ADA,41375000,43614,0.0010541148036253777,1722213525
AAVE,10046472209,8675484,0.0008635353604251432,1722213525
INJ,2491439823,6289823,0.0025245735184670362,1722213525
LINK,1356497082,1326143,0.0009776231866601244,1722213525
BTC,6884189980982,3607252319,0.0005239908150363742,1722213526
ETH,329636250021,113167821,0.00034331121347482403,1722213526
BNB,58809595235,51413033,0.000874228649161013,1722213526
ARB,72225425,78270,0.0010836904040370824,1722213526
CAKE,196049081,246442,0.0012570423627744523,1722213526
SOL,18799420666,15620086,0.0008308812424337077,1722213526
XRP,60185917,63966,0.0010628067692314133,1722213526
ADA,41376034,43517,0.0010517441086789518,1722213526
AAVE,10047451262,8549404,0.0008509027590245005,1722213526
INJ,2494226459,4589607,0.0018400923394261853,1722213526
LINK,1356563864,1392925,0.0010268038512339438,1722213526
BTC,6884199527049,3953821613,0.0005743328033222849,1722213527
ETH,329642435976,130407786,0.0003956037565791271,1722213527
BNB,58810007053,62012761,0.001054459336216601,1722213527
ARB,72228574,81155,0.0011235857986065182,1722213527
CAKE,196050000,245518,0.0012523233868910993,1722213527
SOL,18799500000,16815924,0.0008944878321231948,1722213527
XRP,60186104,63784,0.0010597795132245144,1722213527
ADA,41374941,45114,0.0010903701349084703,1722213527
AAVE,10047451262,10698840,0.0010648312413779589,1722213527
INJ,2494555553,3062010,0.0012274771737665127,1722213527
LINK,1356582051,1439982,0.0010614779982814325,1722213527
BTC,6884170441446,3983431439,0.0005786363764351093,1722213528
ETH,329649679417,148467383,0.0004503792731197892,1722213528
BNB,58814913349,57106465,0.0009709521233354151,1722213528
ARB,72228615,79482,0.0011004225956707048,1722213528
CAKE,196050000,245518,0.0012523233868910993,1722213528
SOL,18799500000,16815924,0.0008944878321231948,1722213528
XRP,60185674,58718,0.0009756142300574719,1722213528
ADA,41374840,46036,0.0011126568706972643,1722213528
AAVE,10047451262,9545451,0.000950037054282752,1722213528
INJ,2494552055,3699592,0.0014830686706195032,1722213528
LINK,1356568203,1401349,0.0010330103542903106,1722213528
BTC,6883874578088,4058248582,0.0005895297097535413,1722213529
ETH,329640725744,121274255,0.00036789827690824207,1722213529
BNB,58814634207,60659101,0.0010313606777950593,1722213529
ARB,72225003,75870,0.001050467246086511,1722213529
CAKE,196050000,261052,0.0013315582759500127,1722213529
SOL,18799500000,16586209,0.0008822686241655363,1722213529
XRP,60186335,59462,0.0009879651253062677,1722213529
ADA,41368455,42707,0.0010323566591984158,1722213529
AAVE,10046347867,9652132,0.000960760281027605,1722213529
INJ,2494533895,3040352,0.0012188056478583146,1722213529
LINK,1356568203,1388464,0.0010235121219334669,1722213529
BTC,6883899040206,4034286471,0.0005860467225677491,1722213530
ETH,329644625009,118897372,0.0003606834845153439,1722213530
BNB,58815000000,48510981,0.0008248062739097169,1722213530
ARB,72225199,77225,0.0010692251605980345,1722213530
CAKE,196049892,277000,0.001412905649547616,1722213530
SOL,18799503000,16583209,0.0008821089046875335,1722213530
XRP,60186762,62931,0.0010455953752753803,1722213530
ADA,41366264,44898,0.0010853772049610282,1722213530
AAVE,10046238131,9761868,0.0009716938691585948,1722213530
INJ,2494489013,3234669,0.001296726096263628,1722213530
LINK,1356523448,1433219,0.001056538316468526,1722213530
BTC,6883785273579,3657153025,0.0005312706424816447,1722213531
ETH,329633500000,114476061,0.0003472828489822788,1722213531
BNB,58814711071,48800060,0.0008297254056232546,1722213531
ARB,72225000,72585,0.0010049844236760125,1722213531
CAKE,196053159,271716,0.001385930231300175,1722213531
SOL,18799500000,15540752,0.0008266577302587835,1722213531
XRP,60186331,57757,0.0009596364995234549,1722213531
ADA,41366034,43475,0.0010509830359855142,1722213531
AAVE,10046238131,9707571,0.0009662891595257966,1722213531
INJ,2494518363,3351697,0.0013436249055986604,1722213531
LINK,1356500000,1383211,0.0010196911168448212,1722213531
BTC,6883825000000,3842891672,0.0005582494720595018,1722213532
ETH,329640342807,147220293,0.00044660884570853486,1722213532
BNB,58814768958,50256264,0.0008544837443106904,1722213532
ARB,72225068,72653,0.001005924978845295,1722213532
CAKE,196091917,252996,0.00129019086492994,1722213532
SOL,18798991473,15048478,0.0008004938999846527,1722213532
XRP,60186065,55268,0.0009182856529995772,1722213532
ADA,41365002,44507,0.0010759578834300552,1722213532
AAVE,10046192038,9753664,0.0009708816995640234,1722213532
INJ,2494597365,3002375,0.0012035509385700004,1722213532
LINK,1356500000,1390339,0.001024945816439366,1722213532
BTC,6883126330403,3485630852,0.0005064022777852924,1722213533
ETH,329634507313,116417887,0.00035317263337802485,1722213533
BNB,58810021236,51988177,0.0008840020103270415,1722213533
ARB,72224643,77018,0.0010663673339306088,1722213533
CAKE,196100000,297141,0.0015152524222335542,1722213533
SOL,18796010012,16189501,0.0008613264724621918,1722213533
XRP,60184992,56341,0.0009361303894499147,1722213533
ADA,41365007,45658,0.0011037832049683926,1722213533
AAVE,10045900029,8406554,0.0008368144193882461,1722213533
INJ,2494537398,3043855,0.00122020820471179,1722213533
LINK,1356500000,1379745,0.0010171360117950609,1722213533
BTC,6883076748560,3535212695,0.0005136093674590505,1722213534
ETH,329630499995,120310098,0.0003649847268436171,1722213534
BNB,58810021236,51988177,0.0008840020103270415,1722213534
ARB,72224091,76466,0.0010587326048866438,1722213534
CAKE,196100778,296363,0.001511279062850021,1722213534
SOL,18795999812,15037739,0.0008000499654399549,1722213534
XRP,60184763,54444,0.0009046143456608776,1722213534
ADA,41365000,45665,0.001103952616946694,1722213534
AAVE,10045433483,8567100,0.0008528352723153461,1722213534
INJ,2494509827,3016284,0.0012091690188398684,1722213534
LINK,1356497082,1382663,0.0010192893286297537,1722213534
BTC,6882823377725,3688661734,0.00053592276476797,1722213535
ETH,329625615892,113425785,0.00034410488606311266,1722213535
BNB,58810307816,51701597,0.0008791247473446144,1722213535
ARB,72224091,76466,0.0010587326048866438,1722213535
CAKE,196105981,291160,0.001484707394008549,1722213535
SOL,18795503000,17636949,0.0009383600428251375,1722213535
XRP,60185000,53667,0.0008917005898479688,1722213535
ADA,41364979,41180,0.0009955281253738821,1722213535
AAVE,10045433483,9066517,0.0009025510960122696,1722213535
INJ,2494624122,3078674,0.0012341233987314102,1722213535
LINK,1356479459,1367738,0.0010082998241700615,1722213535
BTC,6882559848586,4113733943,0.000597704056848144,1722213536
ETH,329611610513,114991358,0.00034886925803684544,1722213536
BNB,58810234766,59033230,0.001003791775953408,1722213536
ARB,72208614,71844,0.0009949505470358425,1722213536
CAKE,196149264,246057,0.0012544375389550277,1722213536
SOL,18795733614,16465899,0.0008760444970200778,1722213536
XRP,60185083,53584,0.0008903202808576338,1722213536
ADA,41360748,40404,0.0009768682133118095,1722213536
AAVE,10045006542,9493458,0.0009450922665212934,1722213536
INJ,2495067225,3519064,0.0014104084910978702,1722213536
LINK,1356420000,1432513,0.001056098406098406,1722213536
BTC,6882692318615,3818654954,0.000554819942142703,1722213537
ETH,329611264092,125292849,0.0003801230802750378,1722213537
BNB,58812993313,56387003,0.0009587507763788013,1722213537
ARB,72208610,72568,0.001004977107300639,1722213537
CAKE,196136972,252390,0.0012868048151574401,1722213537
SOL,18796879718,17321785,0.0009215244902276285,1722213537
XRP,60185100,53567,0.0008900375674377877,1722213537
ADA,41355804,45348,0.0010965329074487343,1722213537
AAVE,10045408333,8677009,0.0008637786252546156,1722213537
INJ,2495488022,3588022,0.0014378037355292103,1722213537
LINK,1356400038,1452475,0.0010708308458481479,1722213537
BTC,6882772318615,3738654954,0.0005431902699859057,1722213538
ETH,329616800986,135066923,0.0004097695341862649,1722213538
BNB,58812337583,49671680,0.0008445792505679599,1722213538
ARB,72209307,71967,0.0009966443799273687,1722213538
CAKE,196147400,247818,0.0012634274020456044,1722213538
SOL,18798406082,15163882,0.0008066578588553762,1722213538
XRP,60185500,60041,0.0009975990894816858,1722213538
ADA,41356010,40139,0.0009705723545380707,1722213538
AAVE,10045500000,8682583,0.0008643256184361157,1722213538
INJ,2495502193,3045645,0.0012204537461610637,1722213538
LINK,1356482504,1352504,0.0009970670436306637,1722213538
BTC,6882983251500,3365911155,0.0004890192278568267,1722213539
ETH,329621250211,151222655,0.0004587770203019315,1722213539
BNB,58812520220,49989616,0.0008499825515554144,1722213539
ARB,72209307,66882,0.000926224094630904,1722213539
CAKE,196146549,242814,0.0012379213462481056,1722213539
SOL,18798943500,16943764,0.0009013146935624335,1722213539
XRP,60185379,60162,0.000999611550174005,1722213539
ADA,41357069,39080,0.0009449412384615554,1722213539
AAVE,10045500000,9039945,0.0008998999552038226,1722213539
INJ,2495845220,3352682,0.0013433052551231521,1722213539
LINK,1356497082,1367082,0.001007803126258402,1722213539
BTC,6882931602055,3675785265,0.0005340435554964022,1722213540
ETH,329622652644,145473606,0.00044133376402717933,1722213540
BNB,58810013624,53497357,0.0009096640810531638,1722213540
ARB,72210000,69384,0.0009608641462401329,1722213540
CAKE,196149145,246225,0.00125529479111418,1722213540
SOL,18800406497,15249036,0.0008111013983890883,1722213540
XRP,60185375,59504,0.0009886787280132424,1722213540
ADA,41358323,42829,0.001035559396351733,1722213540
AAVE,10045500000,9004208,0.0008963424418894032,1722213540
INJ,2495994292,3010901,0.0012062932233660732,1722213540
LINK,1356497082,1367082,0.001007803126258402,1722213540
BTC,6883304470384,3537182351,0.0005138785253825436,1722213541
ETH,329625202800,151321518,0.00045907144452123186,1722213541
BNB,58811232095,53780603,0.0009144614231704271,1722213541
ARB,72214990,65901,0.0009125667676475479,1722213541
CAKE,196149046,246126,0.0012547907064508485,1722213541
SOL,18800406497,15249036,0.0008111013983890883,1722213541
XRP,60185141,59744,0.0009926702672342332,1722213541
ADA,41360000,41152,0.000994970986460348,1722213541
AAVE,10045500000,9004208,0.0008963424418894032,1722213541
INJ,2496321849,3162652,0.00126692477625308,1722213541
LINK,1356500000,1340603,0.0009882808698857353,1722213541
BTC,6883062500013,3501338522,0.000508689049677144,1722213545
ETH,329625175968,130181205,0.00039493708154330416,1722213542
BNB,58811342629,50166212,0.0008530023250185575,1722213542
ARB,72215554,68135,0.0009434948044572226,1722213542
CAKE,196149046,246126,0.0012547907064508485,1722213545
SOL,18800406497,15635055,0.0008316338799639732,1722213545
XRP,60184911,59974,0.0009964956166504924,1722213542
ADA,41360002,41150,0.000994922582450552,1722213545
AAVE,10045500000,9039945,0.0008998999552038226,1722213545
INJ,2496184024,3384943,0.0013560470572100737,1722213545
LINK,1356497082,1355962,0.0009996055413556725,1722213542
BTC,6883062500013,3501338522,0.000508689049677144,1722213545
ETH,329625175968,130181205,0.00039493708154330416,1722213545
BNB,58811342629,50166212,0.0008530023250185575,1722213545
ARB,72215554,68135,0.0009434948044572226,1722213545
CAKE,196149046,246126,0.0012547907064508485,1722213545
SOL,18800406497,15635055,0.0008316338799639732,1722213545
XRP,60185000,59885,0.0009950153692780592,1722213545
ADA,41360002,41150,0.000994922582450552,1722213545
AAVE,10045500000,9039945,0.0008998999552038226,1722213545
INJ,2496184024,3384943,0.0013560470572100737,1722213545
LINK,1356497082,1355962,0.0009996055413556725,1722213545
BTC,6883062500013,3501338522,0.000508689049677144,1722213545
ETH,329625175968,130181205,0.00039493708154330416,1722213545
BNB,58811342629,50166212,0.0008530023250185575,1722213545
ARB,72215554,68135,0.0009434948044572226,1722213545
CAKE,196149046,246126,0.0012547907064508485,1722213545
SOL,18800406497,15635055,0.0008316338799639732,1722213545
XRP,60185000,59885,0.0009950153692780592,1722213545
ADA,41360002,41150,0.000994922582450552,1722213545
AAVE,10045500000,9039945,0.0008998999552038226,1722213545
INJ,2496184024,3384943,0.0013560470572100737,1722213545
LINK,1356497082,1355962,0.0009996055413556725,1722213545
BTC,6883062500013,3501338522,0.000508689049677144,1722213545
ETH,329625175968,130181205,0.00039493708154330416,1722213545
BNB,58811342629,50166212,0.0008530023250185575,1722213545
ARB,72215554,68135,0.0009434948044572226,1722213545
CAKE,196149046,246126,0.0012547907064508485,1722213545
SOL,18800406497,15635055,0.0008316338799639732,1722213545
XRP,60185000,59885,0.0009950153692780592,1722213545
ADA,41360002,41150,0.000994922582450552,1722213545
AAVE,10045500000,9039945,0.0008998999552038226,1722213545
INJ,2496184024,3384943,0.0013560470572100737,1722213545
LINK,1356497082,1355962,0.0009996055413556725,1722213545
BTC,6882054880397,4291070203,0.0006235158361237108,1722213546
ETH,329590812320,150525123,0.00045670303107191905,1722213546
BNB,58806084594,44492606,0.0007565986803436934,1722213546
ARB,72184646,72191,0.0010000880242593418,1722213546
CAKE,196148140,247078,0.0012596499767981485,1722213546
SOL,18798007655,16548255,0.0008803196223615965,1722213546
XRP,60170135,56873,0.0009452031310882051,1722213546
ADA,41356797,44355,0.0010724960155884412,1722213546
AAVE,10044335162,8657572,0.0008619357936952921,1722213546
INJ,2495001823,2892149,0.001159177108945944,1722213546
LINK,1356300000,1479219,0.0010906281796062818,1722213546
BTC,6882059302113,3907763608,0.0005678189385552372,1722213547
